id,name,photo,description,category,esposizione,fioritura,altezza,terreno,densità,vaso,disponibile,novità,utile_per,created_at,updated_at,price_cents,price_currency,nascondi
409,Scabiosa triandra,,"Pianta spontanea della flora italiana conosciuta come vedovina, pensare che è una pianta così leggera ed eterea... Fiori cerulei.
Origine: Europa.
",erbacee perenni,sole,estate,"alta, cm. 100-120","leggero, ben drenato",7-9 piante mq.,tondo cm.13 (1 L.),true,false,"insetti, terreni aridi, spontanea",2019-02-12 15:36:44 UTC,2019-02-24 19:04:04 UTC,450,EUR,false
258,Schizachyrium scoparius 'Prairie Blues',,"Graminacea tipica delle praterie nordamericane, si adatta a diverse condizioni di terreno ed esposizione ma dà il suo meglio in terreni ben drenati e in pieno sole. Questa cultivar produce cespi alti circa un metro di fogliame grigio-azzurro e una intensa colorazione rosso aranciata in autunno.
Origine: Nord America, varietà coltivata.
",graminacee,sole,tarda estate-autunno  ,"media, cm. 60-70; in fioritura: cm. 90-100","normale, ben drenato; tollera il secco e i terreni poveri",3-5 piante/mq.,tondo cm.13 (1 L.),true,false,"",2019-02-02 18:05:50 UTC,2019-09-01 13:24:44 UTC,500,EUR,false
410,Scilla hyacinthoides 'Blue Arrow',,"Un punto esclamativo blu metallico, una freccia azzurra che indica il cielo. Perfetta da naturalizzare.
Origine: Europa, varietà coltivata.
",erbacee perenni,sole,primavera,"media, cm. 80-100",normale,7-11 piante/mq.,tondo cm. 15 (2 L.),true,false,"",2019-02-12 15:40:12 UTC,2020-11-13 15:36:32 UTC,1000,EUR,false
241,Scrophularia macrantha,,"Origine: Nord America.
",erbacee perenni,sole,estate,"alta, cm. 90-100","fertile, ben drenato",5-7 piante/mq.,tondo cm.13 (1 L.),false,false,"",2019-02-02 16:19:38 UTC,2019-12-05 18:10:22 UTC,500,EUR,true
412,Scutellaria incana,,"Specie Nordamericana molto simile alla precedente, con fiori più grandi e abbondanti.
Origine: Nord America.",erbacee perenni,"sole, mezz'ombra",estate,"media, cm. 50-70","normale, ben drenato",5-7 piante/mq.,tondo cm.13 (1 L.),true,false,Insetti,2019-02-12 15:48:26 UTC,2019-02-24 19:05:14 UTC,500,EUR,false
413,Sedum 'Autumn Joy',,"Foglie succulente verdi; fiori rosa ad inizio fioritura, virano al rosso con l’avanzare dell’autunno. 
Origine: varietà coltivata.
",erbacee perenni,sole,tarda estate,"media, cm. 50-70","normale, ben drenato",5-7 piante/mq.,tondo cm.13 (1 L.),true,false,"insetti, terreni aridi",2019-02-12 15:50:32 UTC,2021-01-06 16:52:15 UTC,500,EUR,false
414,Sedum 'Matrona',,"Larghi corimbi di fiori rosa su foglie verde-grigio purpuree e steli porpora.
Origine: varietà coltivata.
",erbacee perenni,sole,tarda estate,"media, cm. 50-70","normale, ben drenato",5-7 piante/mq.,tondo cm.13 (1 L.),true,false,"insetti, terreni aridi",2019-02-12 15:52:56 UTC,2021-01-06 16:53:02 UTC,500,EUR,false
242,Selinum wallichianum,,"Belle foglie piumose e ombrelle bianche opulente. 
Origine: Asia.
",erbacee perenni,"sole, mezz'ombra",estate,"alta, cm. 130-150","fresco, ricco di sostanza organica, profondo",1-3 piante/mq.,tondo cm.13 (1 L.),true,false,Insetti,2019-02-02 16:23:55 UTC,2019-12-05 18:12:02 UTC,600,EUR,false
415,Senecio polyodon,,"Generoso per come forma velocemente ampi cuscini di foglie. I fiori a margherita di un intenso viola fucsia si alzano su steli leggeri. Lunga fioritura.
Origine: Sud Africa.
",erbacee perenni,sole,estate,bassa cm. 40-50,"normale, ben drenato",7-9 piante/mq.,tondo cm.13 (1 L.),true,false,"",2019-02-12 15:54:19 UTC,2020-10-26 11:00:04 UTC,500,EUR,false
598,Serratula bulgarica,,"Svettante. Cosi possiamo definire questa erbacea perenne. E cosa dire poi dei fiori? Come quelli del cardo, però bianchi, grandi e solitari. Insomma, un gioiellino, soprattutto per chi ama le piante insolite.
Origine: Europa.",erbacee perenni,sole,estate,"alta, cm. 150-200","normale, ben drenato",5-7 piante/mq.,tondo cm.13 (1 L.),true,true,Insetti,2019-12-05 18:46:24 UTC,2019-12-05 18:47:26 UTC,600,EUR,false
597,Seseli elatum ssp. Osseum,,"Bella questa ombrellifera dal fogliame glauco e finemente diviso. Belli i suoi fiori rosati in boccio e bianchi una volta aperti. Poco conosciuta, merita un posto in giardino...

",erbacee perenni,sole,estate,"media, cm. 70-90","normale, ben drenato; tollera il secco",5-7 piante/mq.,tondo cm.13 (1 L.),true,true,da taglio,2019-12-05 18:28:32 UTC,2019-12-05 18:28:32 UTC,600,EUR,false
569,Seseli hippomaratrum,,"",aaaaaaaaa,aaaaaaaaaaa,aaaaaaaa,aaaaaaaa,"","","",false,false,aaaa,2019-08-07 16:07:28 UTC,2019-12-05 18:15:04 UTC,100,EUR,true
416,Seseli libanotis,,"Ombrellifera che sopporta bene il secco, ha fiori bianchi e fogliame finemente suddivise. Bene anche su terreni calcarei.
Origine: Medio Oriente.
",erbacee perenni,sole,estate,"media, cm. 70-90","normale, ben drenato, tollera il calcare",5-7 piante/mq.,tondo cm.13 (1 L.),false,false,"insetti, spontanea",2019-02-12 15:56:09 UTC,2019-02-24 19:09:26 UTC,600,EUR,false
317,Sesleria argentea,,"Foglie metalliche, sempreverde.
Origine: Europa.
",graminacee,sole-mezz'ombra,tarda primavera-estate,"bassa, cm. 20-30; in fioritura cm. 40-50",normale,5-7 piante/mq.,tondo cm.13 (1 L.),true,false,spontanea,2019-02-04 17:31:26 UTC,2019-09-01 13:28:29 UTC,500,EUR,false
318,Sesleria autumnalis,,"Graminacea poco esigente, tollera il secco, la mezz'ombra e un'ampia verietà di terreni. In autunno regala spighette luminose che persistono tutto l'inverno.
Origine: Europa.
",graminacee,sole-mezz'ombra,tarda estate-autunno  ,"bassa, cm. 30-40; in fioritura cm. 40-50",normale; tollera il secco,5-7 piante/mq.,tondo cm.13 (1 L.),true,false,"",2019-02-04 17:33:30 UTC,2019-02-24 19:09:46 UTC,500,EUR,false
319,Sesleria caerulea,,"Ottima pianta coprisuolo, ha foglie 'bicolori': blu la faccia superiore e verde scuro quella inferiore. A tarda primavera produce numerose spighette scure, poco più alte del cespo di foglie.
Origine: Europa.
",graminacee,sole-mezz'ombra,tarda primavera-estate,"bassa, cm. 20-30; in fioritura cm. 30-40",normale,5-7 piante/mq.,tondo cm.13 (1 L.),false,false,spontanea,2019-02-04 17:42:40 UTC,2019-09-01 13:30:40 UTC,500,EUR,false
243,Sesleria heufleriana,,"Foglie grigio-blu, sempreverde.
Origine: Europa.
",graminacee,sole-mezz'ombra,primavera,"media, cm. 30-40; in fioritura cm. 40-50",normale,3-5 piante/mq.,tondo cm.13 (1 L.),true,false,coprisuolo,2019-02-02 16:26:06 UTC,2019-02-24 19:10:26 UTC,500,EUR,false
244,Sesleria nitida,,"Foglie con toni grigi e blu. Fioritura primaverile in corte spighette.
Origine: Europa.
",graminacee,sole-mezz'ombra,primavera,"bassa, cm. 40-50; in fioritura cm. 50-60","normale, ben drenato; tollera il secco",5-7 piante/mq.,tondo cm.13 (1 L.),true,false,coprisuolo,2019-02-02 16:28:54 UTC,2019-02-24 19:10:57 UTC,500,EUR,false
245,Silene laciniata 'Sunburst',,"E' graziosa questa Silene con i petali molto sfrangiati ed un bel colore rosso tramonto.
Origine: Nord America, varietà coltivata.
",erbacee perenni,sole,tarda estate-autunno  ,"bassa, cm. 30-40","normale, ben drenato",7-9 piante/mq.,tondo cm.13 (1 L.),false,false,"",2019-02-02 16:31:15 UTC,2019-12-07 18:11:14 UTC,500,EUR,false
246,Silphium laciniatum,,"Origine: Nord America.
",erbacee perenni,sole,estate,"alta, cm. 180-200","normale, anche povero, ben drenato",3-5 piante/mq.,tondo cm.13 (1 L.),true,false,Insetti,2019-02-02 16:33:06 UTC,2019-02-24 19:11:49 UTC,600,EUR,false
417,Silphium mohrii,,"Un Silphium di piccole dimensioni con portamento elegante e fiori giallo limone, molto luminosi. 
Origine: Nord America.
",erbacee perenni,sole,estate-autunno,"alta, cm. 100-120","normale, ben drenato",3-5 piante/mq.,tondo cm.13 (1 L.),true,false,Insetti,2019-02-12 15:59:18 UTC,2019-02-24 19:12:10 UTC,500,EUR,false
418,Silphium perfoliatum,,"Belle le foglie di questa margherita delle praterie nordamericane. Da sole valgono un posto in un giardino. Poi, appena sfiorisce restano capolini di perfezione, cesellati in oro verde.
Origine: Nord America.",erbacee perenni,sole,estate,alta cm. 150-200,"normale, ben drenato",3-5 piante/mq.,tondo cm.15 (2 L.),true,false,Insetti,2019-02-12 16:01:15 UTC,2019-02-24 19:12:46 UTC,1000,EUR,false
247,Sisyrinchium angustifolium,,"I cespi di foglie sempreverdi  lo fanno assomigliare a piccolissimi iris. I fiori sono azzurri, aperti, allegri.
Origine: Nord America.
",erbacee perenni,sole,primavera,"bassa, cm. 40-50","normale, ben drenato; tollera il secco",9-11 piante/mq.,tondo cm.13 (1 L.),true,false,"",2019-02-02 17:04:54 UTC,2019-02-24 19:13:27 UTC,500,EUR,false
419,Solidago rugosa 'Fireworks',,"Lunghe spighe morbide e ricadenti che scendono come stelle nella notte e lasciano una scia luminosa. Ha steli robusti e flessuosi. Oppure immaginatela come fuochi d'artificio gialli. Ottima con graminacee autunnali.
Origine: Nord America, varietà coltivata.",erbacee perenni,sole-mezz'ombra,tarda estate,"alta, cm. 100-120","normale, anche umido",3-5 piante/mq.,tondo cm.13 (1 L.),false,false,Insetti,2019-02-12 16:04:32 UTC,2021-02-13 17:07:45 UTC,500,EUR,false
320,Sorghastrum nutans 'Indian Steel',,"Graminacea cespitosa a portamento eretto e aperto, porta foglie allungate grigio-verdi che in autunno virano al giallo-aranciato. Le infiorescenze giallo-brunato si elevano ben al di sopra delle foglie persistendo a lungo sulla pianta.
Origine: Nord America, varietà coltivata.
",graminacee,sole,tarda estate-autunno  ,"alta, cm. 70-80; in fioritura cm. 150-200",normale,1 pianta mq.,tondo cm.13 (1 L.),true,false,"",2019-02-04 17:45:01 UTC,2021-01-06 16:55:28 UTC,500,EUR,false
248,Spartina pectinata 'Aureomarginata',,"Lunghe foglie arcuate dai margini crema.
Origine: Nord America.
",graminacee,sole,estate,"alta, cm. 150-180; in fioritura cm. 180-200","umido, fertile",1 pianta mq.,tondo cm.13 (1 L.),true,false,"",2019-02-02 17:09:20 UTC,2019-02-24 19:14:56 UTC,500,EUR,false
484,Spodiopogon sibiricus,,"Graminacea molto ornamentale, ricorda il bambù con le sue foglie disposte ad angolo su steli robusti. Bellissima colorazione autunnale rosso vinaccia.
Origine: Asia.",graminacee,mezz'ombra,tarda estate,"media, cm. 80-100",normale,1-3 piante/mq.,tondo cm.13 (1 L.),false,false,fogliame decorativo,2019-02-16 11:34:07 UTC,2019-02-16 11:34:07 UTC,500,EUR,false
485,Sporobolus airoides,,"Graminacea nordamericana che forma cespi densi e leggeri, leggerezza accentuata in fioritura da spighe aperte. Ottima tolleranza del secco. Utile per il consolidamento delle rive.
Origine: Nord America.",graminacee,sole,tarda estate,"media, cm. 50-100","normale, ben drenato",3-5 piante/mq.,tondo cm.13 (1 L.),true,false,"",2019-02-16 11:36:46 UTC,2019-02-24 19:17:54 UTC,500,EUR,false
486,Sporobolus heterolepis,,"Una delle più belle tra le graminacee medio piccole. Foglie fini in cespi compatti, fiorisce con spighe eleganti e leggere che si coprono di gocce con l'umidità della notte. Profumata.
Origine: Nord America.
",graminacee,sole,estate-autunno,"media, cm. 50-70",normale,3-5 piante/mq.,tondo cm.13 (1 L.),true,false,"",2019-02-16 11:38:26 UTC,2019-02-24 19:18:34 UTC,500,EUR,false
511,Stachys monnieri 'Hummelo',,"Selezionata da Piet Oudolf, ha spighe violette ben erette e cespo nitido di foglie basali.
Origine: varietà coltivata.

Esposizione: sole.
Fioritura: estate.
Altezza: cm. 45-60
Terreno: normale, ben drenato.
Densità: 5 piante/mq.",erbacee perenni,sole,estate,"media, cm. 50-60","normale, ben drenato",5-7 piante/mq.,tondo cm.13 (1 L.),true,false,"",2019-02-24 19:23:15 UTC,2019-02-24 19:23:52 UTC,500,EUR,false
249,Stachys monnieri 'Rosea',,"Spighe rosate.
Origine: varietà coltivata.
",erbacee perenni,sole,estate,"media, cm. 50-60","normale, ben drenato",5-7 piante/mq.,tondo cm.13 (1 L.),true,false,Insetti,2019-02-02 17:22:15 UTC,2019-09-01 13:34:34 UTC,500,EUR,false
250,Stipa ichu,,"Più bella della Stipa tenuissima, più ordinata, belle spighe.
Origine: Sud America.

",graminacee,sole,estate,"alta, cm. 70-80; in fioritura cm. 80-90","normale, ben drenato; tollera il secco",5-7 piante/mq.,tondo cm.13 (1 L.),true,true,"da secco, fogliame ornamentale",2019-02-02 17:25:28 UTC,2019-12-02 15:22:52 UTC,500,EUR,false
487,Stipa tenuissima,,"Forma ciuffi di foglie sottilissime che ondeggiano graziosamente al minimo alito di vento. Infiorescenze leggere e luminose. Da piantare in massa.
Origine: Stati Uniti e Messico.
",graminacee,sole,estate,"media, cm. 50-70","leggero, ben drenato",3-5 piante/mq.,tondo cm.13 (1 L.),true,false,fogliame decorativo,2019-02-16 11:41:00 UTC,2019-02-24 19:19:52 UTC,500,EUR,false
251,Stipa viridula,,"Origine: Nord America.
",graminacee,sole,tarda primavera-estate,"alta, cm. 70-80; in fioritura cm. 80-90","normale, ben drenato; tollera il secco",3-5 piante/mq.,tondo cm.13 (1 L.),true,false,"",2019-02-02 17:26:52 UTC,2019-12-05 19:04:43 UTC,500,EUR,true
420,Stokesia laevis,,"Fiori simili a fiordalisi. Azzurri.
Origine: Nord America.
",erbacee perenni,sole,estate,"media, cm. 50-70",normale,5-7 piante/mq.,tondo cm.13 (1 L.),true,false,"",2019-02-12 16:05:54 UTC,2019-12-05 19:05:43 UTC,500,EUR,false
421,Succisa pratensis,,"Spontanea in Italia. Capolini tondi di fiori azzurri, da naturalizzare in prati non aridi.
Origine: Europa.
",erbacee perenni,sole,estate,media cm. 60-80,"fresco, ricco di sostanza organica",5-7 piante/mq.,tondo cm.13 (1 L.),true,false,"insetti, spontanea",2019-02-14 13:35:28 UTC,2019-02-24 19:24:54 UTC,500,EUR,false
422,Succisella inflexa 'Frosted Pearls',,"Simile alla Succisa pratensis. Tanti fiori a pon pon, bianco ghiaccio.
Origine: Europa.",erbacee perenni,"sole,-mezz'ombra",estate,media cm. 60-80,"fresco, ricco di sostanza organica",5-7 piante/mq.,tondo cm.13 (1 L.),true,false,Insetti,2019-02-14 13:39:07 UTC,2019-12-05 19:06:24 UTC,500,EUR,false
423,Taenidia integerrima,,"Ombrellifera dal fogliame elegante e ombrelle aperte giallo oro, per illuminare gli angoli ombrosi.
Origine: Nord America.
",erbacee perenni,mezz'ombra,tarda primavera,"media, cm. 70-90","leggero, ben drenato",7-9 piante/mq.,tondo cm.13 (1 L.),false,false,Insetti,2019-02-14 13:41:32 UTC,2019-12-05 19:06:55 UTC,600,EUR,false
424,Tellima grandiflora,,"Tappezzante con foglie arrotondate verde fresco accentuato dalla fioritura in spighe giallo-verdi. Semi-sempreverde.
Origine: Nord America.
",erbacee perenni,ombra-mezz'ombra,tarda primavera,"bassa, cm. 30-40","fresco, ricco di sostanza organica",7-9 piante/mq.,tondo cm.13 (1 L.),true,false,"fogliame decorativo, coprisuolo",2019-02-14 14:11:17 UTC,2020-11-13 15:39:51 UTC,500,EUR,false
617,test,,Test test test,graminacee,sole,estate,media,"","","",false,false,coprisuolo,2021-01-05 16:01:36 UTC,2021-01-05 16:01:36 UTC,500,EUR,true
652,Teucrium orientale,,"",erbacee perenni,"","","","","","",false,false,"",2021-01-30 18:48:10 UTC,2021-01-30 18:48:10 UTC,500,EUR,true
426,Thalictrum 'Black Stockings',,"Un bellissimo Thalictrum con la fioritura rosa porpora e steli purpurei.
Origine: varietà coltivata.",erbacee perenni,mezz'ombra,tarda primavera,"media, cm. 80-100","fresco, ricco di sostanza organica",5-7 piante/mq.,tondo cm.13 (1 L.),false,false,"",2019-02-14 14:15:13 UTC,2019-02-14 14:15:13 UTC,600,EUR,false
427,Thalictrum delavayi,,"L’eleganza. Il fogliame leggero come un capelvenere e i fiori di una grazia insuperabile. Ama terreni freschi.
Origine: Asia.",erbacee perenni,mezz'ombra,estate,Alta cm. 150-170,"fresco, ricco di sostanza organica",5-7 piante/mq.,tondo cm.13 (1 L.),true,false,fogliame decorativo,2019-02-14 14:17:11 UTC,2019-02-24 19:26:19 UTC,600,EUR,false
428,Thalictrum delavayi 'Album',,"Varietà a fiore bianco su foglie verde chiaro, eleganti ed aeree.
Origine: Asia, varietà coltivata.",erbacee perenni,mezz'ombra,estate,Alta cm. 150-170,"fresco, ricco di sostanza organica",5-7 piante/mq.,tondo cm.13 (1 L.),false,false,fogliame decorativo,2019-02-14 14:18:27 UTC,2019-12-05 19:08:37 UTC,600,EUR,false
429,Thalictrum 'Elin',,"Un ibrido di T. rochebrunianum con fiori leggeri e spumosi.
Origine: ibrido orticolo.
",erbacee perenni,mezz'ombra,estate,"alta, cm. 150-200","fresco, ricco di sostanza organica",5-7 piante/mq.,tondo cm. 15 (2 L.),true,false,fogliame decorativo,2019-02-14 14:20:19 UTC,2019-12-05 19:10:06 UTC,1000,EUR,false
425,Thalictrum flavum ssp. glaucum,,"Foglie divise, eleganti, verde-azzurro; fiorisce nella prima metà dell'estate in pennacchi leggeri, gialli.
Origine: Europa, Russia.
",erbacee perenni,mezz'ombra,estate,"media, cm. 70-90","fresco, ricco di sostanza organica",5-7 piante/mq.,tondo cm.15 (2 L.),true,false,"",2019-02-14 14:13:06 UTC,2019-02-24 19:27:42 UTC,1000,EUR,false
430,Thermopsis caroliniana,,"Poco conosciuta ed utilizzata, è una splendida pianta che può sostituire i lupini. Con meno chiasso e più eleganza. Belle spighe slanciate, luminose. Interessante per la struttura anche quando va a seme.
Origine: Nord America.",erbacee perenni,sole,estate,"media, cm. 80-100",normale,5-7 piante/mq.,tondo cm.13 (1 L.),true,false,azotofissatore,2019-02-14 14:40:22 UTC,2020-11-20 09:55:22 UTC,1000,EUR,false
431,Tiarella cordifolia,,"Buona tappezzante con foglie a forma di cuore si allarga con stoloni senza diventare invadente.
Origine: Nord America.",erbacee perenni,ombra-mezz'ombra,primavera,"bassa, cm. 30-40","fresco, ricco di sostanza organica",5-7 piante/mq.,tondo cm.13 (1 L.),true,false,"fogliame decorativo, coprisuolo",2019-02-14 14:42:47 UTC,2020-11-13 15:40:31 UTC,450,EUR,false
253,Tricyrtis latifolia,,"Fiori giallo pallido puntinati di rosso-porpora. 
Uno dei primi Tricyrtis a fiorire, 
Origine: Asia.
",erbacee perenni,ombra-mezz'ombra,estate,"media, cm. 50-60","fresco, ricco di sostanza organica",5-7 piante/mq.,tondo cm.13 (1 L.),false,false,"",2019-02-02 17:37:20 UTC,2020-11-13 15:40:58 UTC,500,EUR,false
432,Tricyrtis stolonifera 'Dark Beauty',,"Perenne rizomatosa a portamento eretto con fiori maculati di rosa e foglie pelosette, verde scuro.
Origine: Giappone.",erbacee perenni,ombra-mezz'ombra,autunno,"media, cm. 70-90","fresco, ricco di sostanza organica",7-9 piante/mq.,tondo cm.13 (1 L.),true,false,"",2019-02-14 14:44:37 UTC,2019-12-05 19:16:33 UTC,500,EUR,false
252,Trifolium rubens,,"Spighette morbide, rosa porpora, piumose quando i fiori sono caduti.
Origine: Europa.",erbacee perenni,sole-mezz'ombra,estate,"media, cm. 50-60","normale, ben drenato",7-9 piante/mq.,tondo cm.13 (1 L.),false,false,"Insetti, spontanea",2019-02-02 17:30:45 UTC,2019-02-25 19:22:21 UTC,450,EUR,false
254,Tweedia caerulea,,"Molto insolito, quasi unico, il colore azzurro di questi fiori. Non rusticissima.
Origine: Sud America.",erbacee perenni,sole,estate,"media, cm. 50-60",normale,3-5 piante/mq.,tondo cm.13 (1 L.),false,false,"",2019-02-02 17:40:34 UTC,2019-12-07 18:13:58 UTC,600,EUR,false
433,Valeriana officinalis,,"Belle infiorescenze bianche e foglie pennate. Ama terreni freschi e umidi.
Origine: Europa.
",erbacee perenni,sole,estate,"alta, cm. 100-120","normale, anche umido",5-7 piante/mq.,tondo cm.13 (1 L.),false,false,"Insetti, spontanea",2019-02-14 14:46:53 UTC,2019-09-01 13:40:04 UTC,500,EUR,false
465,Verbena bonariensis,,"Fiammelle viola che si accendono nell'aria come fuochi fatui; in inverni molto freddi e umidi può morire ma rinasce sempre da seme.
Origine: Sud America.
",erbacee perenni,sole,primavera-estate-autunno,"alta, cm. 100-120",normale,7-9 piante/mq.,tondo cm.13 (1 L.),true,false,Insetti,2019-02-16 10:21:52 UTC,2019-02-24 19:31:01 UTC,450,EUR,false
